DEPTH,ROP5,AZIM_CONT_RT,SHK_ISONIC_RT,TQA,SHKTOT_RT,CRPM_RT,ARC_GR_RT,RHOB_DH_ADN_RT,SPM1,DEPT,APRS_RT,SHK_ADN_RT,STAT_ADN_RT,P40L_RT,TRPM_RT,TFLO,ADIA_ADN_RT,RPM,P40H_RT,INCL_CONT_RT,SHKPK_RT,ROP,BITRUN,SPM3,STUCK_RT,STAT_ISONIC_RT,SPPA,SHKRSK_RT,TNPH_ADN_RT,SPM2,ECD_ARC_RT,DRHO_DH_ADN_RT,HKLD,DTCO_RT,PASS_NAME,SWOB,SHK2_RT,DVER,P28H_RT,STWD_RT
414.315,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.3091536,,
414.345,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.3396336,,
414.376,23.204424,85.96,,3.18617217857879,,,118.4,1.91,50,,,,,1.13,,2237.63274144,,119.42,1.13,0.46,,23.213568,3,51,,,782.417057628746,,0.4285,0,,0.06,95.7805648492,79.4,Drilling,2.1364200627,0,414.3701136,1.13,
414.379,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.3731616,,
414.409,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.4036416,,
414.443,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.4371696,,
414.476,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.4706976,,
414.528,23.207472,100.4,0,3.24040489651205,,119,121.17,1.91,50,,4909.06719273587,0,,1.03,3203.13,2237.63274144,,119.49,0.99,,,23.228808,3,51,0,,778.418098398708,,0.4745,0,1.21503990366174,,95.7488133833,,Drilling,2.1636356049,,414.5225136,1.03,
414.54,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.5347056,,
414.571,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.5651856,,
414.604,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.5987136,,
414.635,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.6291936,,
414.668,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.6627216,,
414.68,23.207472,,,3.28107943496199,0,,123.97,,50,,,,,,,2237.63274144,,119.34,,,0,23.198328,3,51,,,773.453873147627,0,,0,,,95.7851007729,,Drilling,2.086524902,0,414.6749136,,
414.702,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.6962496,,
414.732,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.7267296,,
414.766,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.7602576,,
414.796,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.7907376,,
414.833,23.207472,,,1.53207428161448,,119,,,50,,4922.85670732221,,,0.99,3203.13,2237.63274144,21.1582,119.47,0.86,,,23.216616,3,51,0,,775.384405189714,,0.356,0,1.21743643207133,,95.6807745278,,Drilling,2.3405366292,,414.8273136,0.86,
414.863,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.8577936,,
414.894,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.8882736,,
414.927,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.9218016,,
414.958,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.9522816,,
414.985,23.207472,,0,-0.772816230548898,0,,126.81,,50,,,0,,1.13,,2237.63274144,,119.46,1.13,,0,23.216616,3,51,,,773.384925574695,0,0.4855,0,,,95.6898463752,62.8,Drilling,2.2634259263,0,414.9797136,1.08,
414.991,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,414.9858096,,
415.022,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.0162896,,
415.055,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.0498176,,
415.089,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.0833456,,
415.119,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.1138256,,
415.138,23.201376,115.67,,1.85747058921402,,119,132.57,,50,,4915.96195002904,,,1.18,,2237.63274144,,120,1.24,0.46,,23.192232,3,51,0,,777.728622669391,,,0,1.21503990366174,,95.5809842064,,Drilling,2.4675424928,,415.1321136,1.18,
415.153,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.1473536,,
415.183,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.1778336,,
415.217,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.2113616,,
415.247,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.2418416,,
415.281,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.2753696,,
415.29,23.201376,,,3.89119751171112,0,,,,50,,4922.85670732221,,,1.24,3203.13,2237.63274144,,119.4,1.24,,0,23.204424,3,51,,,778.48704597164,0,,0,1.21623816786654,,95.4993375798,,Drilling,3.0436048027,0,415.2845136,1.18,
415.311,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.3058496,,
415.345,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.3393776,,
415.378,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.3729056,,
415.409,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.4033856,,
415.442,23.19528,,,3.70138299894472,,119,115.66,1.95,50,,4929.75146461538,,,,,2237.63274144,,119.79,,,,23.173944,3,51,0,,775.867038200236,,0.412,0,1.21743643207133,0.04,94.4968984421,80.2,Drilling,3.9281099242,,415.4369136,,
415.473,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.4673936,,
415.528,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.5222576,,
415.531,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.5253056,,
415.595,2.86512,,0,-13.7886685345303,0,119,121.17,,10.66,,4936.64622190855,0,,1.29,3109.38,457.2777696,,29.48,1.24,,0,0.633984,3,9.84,0,,169.817872130737,0,0.3745,0,1.21863469627613,,78.8207461349,,Drilling,1.2655227123,0,415.5893136,1.24,0
415.625,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.6197936,,
415.717,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.7112336,,
415.747,2.862072,115.67,,3.59291756307821,,119,126.81,1.95,51,,,,,1.29,3242.19,2259.77740164,,119.76,1.29,0.46,,0.633984,3,51,0,,803.239224654114,,,0,,,96.7104292077,,Drilling,1.2655227123,,415.7417136,1.29,
415.75,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.7447616,,
415.778,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.7721936,,
415.808,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.8026736,,
415.842,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.8362016,,
415.869,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.8636336,,
415.9,2.859024,,,4.14880292189409,,,135.5,,51,,4936.64622190855,,,,,2259.77740164,21.5138,119.54,1.29,,0,22.125432,3,51,,,801.170797466164,0,0.4051,0,1.21743643207133,,96.6514621996,,Drilling,1.3335615678,0,415.8941136,1.29,
415.933,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.9276416,,
415.961,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.9550736,,
415.994,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,415.9886016,,
416.028,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.0221296,,
416.052,2.859024,,0,2.60317046079629,,119,,1.95,51,,4936.64622190855,,,1.35,3242.19,2259.77740164,,119.56,,,,22.11324,3,51,0,,797.033943090262,,,0,1.21743643207133,0.05,96.5516718782,64.2,Drilling,1.5921092187,,416.0465136,,
416.055,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.0495616,,
416.086,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.0800416,,
416.119,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.1135696,,
416.146,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.1410016,,
416.177,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.1714816,,
416.204,2.855976,,,-0.013558179483314,,,129.67,1.95,51,,,,,1.35,,2259.77740164,,119.55,1.35,,0,22.12848,3,51,,,794.89656832938,0,0.4309,0,,,96.433737862,,Drilling,1.4877829736,0,416.1989136,1.35,
416.21,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.2050096,,
416.238,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.2324416,,
416.268,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.2629216,,
416.302,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.2964496,,
416.332,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.3269296,,
416.357,2.855976,115.67,,1.30158523039814,,119,112.96,,51,,4936.64622190855,,,,,2259.77740164,21.844,120,1.48,0.46,,22.091904,3,51,0,,796.482362506809,,,0,1.21623816786654,,96.3747708539,,Drilling,1.723651006,,416.3513136,1.48,
416.363,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.3574096,,
416.396,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.3909376,,
416.424,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.4183696,,
416.454,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.4488496,,
416.488,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.4823776,,
416.509,2.852928,,,3.6742666399781,,,,,51,,4936.64622190855,,,1.48,3242.19,2259.77740164,21.844,119.5,,,0,22.119336,3,51,,,793.517616870747,0,0.3521,0,1.21623816786654,,96.3021960747,,Drilling,1.678291769,0,416.5037136,,
416.515,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.5098096,,
416.546,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.5402896,,
416.579,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.5738176,,
416.607,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.6012496,,
416.637,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.6317296,,
416.662,2.852928,,0,4.48775740897694,,119,107.64,2.01,51,,4950.43573649488,0,,1.55,,2259.77740164,,120,1.48,,,22.119336,3,51,0,,800.757112028573,,0.3983,0,1.21863469627613,0.06,96.1933339059,66.4,Drilling,1.8052976326,,416.6561136,1.48,
416.671,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.6652576,,
416.698,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.6926896,,
416.732,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.7262176,,
416.765,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.7597456,,
416.793,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.7871776,,
416.814,2.84988,,,3.37598669134519,,,110.29,2.01,51,,,,,,3242.19,2259.77740164,,120,,,0,22.079712,3,51,,,798.274999403033,0,,0,,,96.0844717371,,Drilling,2.086524902,0,416.8085136,1.62,
416.823,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.8176576,,
416.857,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.8511856,,
416.884,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.8786176,,
416.915,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.9090976,,
416.948,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.9426256,,
416.966,2.846832,100.4,,0.61011807674913,,119,,,51,,4971.12000837439,,,1.55,,2259.77740164,23.5458,119.47,1.69,0.46,,22.116288,3,51,0,,800.343426590983,,,0,1.2234277530953,,96.0118969579,,Drilling,1.9776627332,,416.9609136,,
416.976,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,416.9700576,,
417.04,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.0340656,,
417.067,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.0614976,,
417.097,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.0919776,,
417.119,22.11324,,0,0.691467153649014,,,115.66,1.97,51,,4964.22525108122,,,1.55,3242.19,2259.77740164,,119.44,1.62,,0,22.110192,3,51,,,798.757632413555,0,0.4051,0,1.22103122468571,0.06,96.0391125001,62.6,Drilling,1.9685908858,0,417.1133136,1.62,
417.131,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.1255056,,
417.161,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.1559856,,
417.192,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.1864656,,
417.225,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.2199936,,
417.253,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.2474256,,
417.271,22.11324,,,3.07770674271228,,119,,1.93,51,,4957.33049378805,0,,,,2259.77740164,,119.46,,,,22.125432,3,51,0,,795.999729496287,,0.4383,0,1.21863469627613,,96.1207591267,,Drilling,1.9368394199,,417.2657136,,
417.283,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.2779056,,
417.344,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.3388656,,
417.375,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.3693456,,
417.408,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.4028736,,
417.424,22.107144,100.4,,3.64715028101147,,,121.17,,51,,,,,1.42,3242.19,2259.77740164,,119.43,1.35,0.46,0,22.107144,3,51,,,794.89656832938,0,,0,,,96.2341572192,,Drilling,1.5558218291,0,417.4181136,1.35,
417.436,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.4303056,,
417.466,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.4607856,,
417.5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.4943136,,
417.527,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.5217456,,
417.561,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.5552736,,
417.576,22.11324,,,4.3521756141438,,119,,,51,,4957.33049378805,,,,,2259.77740164,24.2062,119.16,1.41,,,22.116288,3,51,0,,793.793407162473,,0.3939,0,1.21743643207133,,96.3294116169,,Drilling,1.587573295,,417.5705136,1.41,
417.594,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.5888016,,
417.622,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.6162336,,
417.652,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.6467136,,
417.686,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.6802416,,
417.713,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.7076736,,
417.728,22.101048,,0,1.68121425593094,,,126.81,1.95,51,,,0,,1.35,3242.19,2259.77740164,,119.22,,,0,22.091904,3,51,,,797.447628527853,0,0.3724,0,,0.07,96.2341572192,60,Drilling,1.8098335563,0,417.7229136,,
417.744,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.7381536,,
417.777,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.7716816,,
417.805,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.7991136,,
417.835,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.8295936,,
417.869,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.8631216,,
417.881,22.116288,,,0.705025333132328,,119,,1.95,51,,4957.33049378805,,,,,2259.77740164,,120,,,,22.098,3,51,0,,798.550789694759,,,0,1.21743643207133,,96.2659086851,,Drilling,1.5921092187,,417.8753136,1.29,
417.896,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.8905536,,
417.927,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.9210336,,
417.963,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.9576096,,
417.991,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,417.9850416,,
418.021,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.0155216,,
418.033,22.101048,100.4,,2.95568312736245,,,115.66,,51,,,,,1.29,3242.19,2259.77740164,23.876,119.46,1.35,0.46,0,22.11324,3,51,,,794.758673183517,0,,0,,,96.3702349302,,Drilling,1.6011810661,0,418.0277136,,
418.055,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.0490496,,
418.082,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.0764816,,
418.112,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.1069616,,
418.146,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.1404896,,
418.173,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.1679216,,
418.186,22.11324,,,4.02677930654426,,119,,1.93,51,,4957.33049378805,,,1.29,,2259.77740164,23.876,119.48,1.29,,,22.116288,3,51,0,,794.965515902312,,0.3745,0,1.21623816786654,0.06,96.3656990065,61.4,Drilling,1.6057169898,,418.1801136,1.35,
418.204,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.1984016,,
418.265,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.2593616,,
418.329,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.3233696,,
418.338,22.107144,,0,3.93187205016106,,,121.17,1.93,51,,4964.22525108122,0,,,3242.19,2259.77740164,,119.08,,,0,22.116288,3,51,,,793.862354735405,0,0.412,0,1.21743643207133,,96.3203397695,,Drilling,1.542214058,0,418.3325136,,
418.356,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.3508016,,
418.387,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.3812816,,
418.423,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.4178576,,
418.451,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.4452896,,
418.481,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.4757696,,
418.49,22.119336,100.4,,2.07440146094704,,119,121.17,,51,,,,,,,2259.77740164,,120.52,1.41,0.46,,22.137624,3,51,0,,794.551830464722,,,0,,,96.4201300909,,Drilling,1.5830373713,,418.4849136,1.35,
418.515,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.5092976,,
418.573,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.5672096,,
418.606,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.6007376,,
418.634,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.6281696,,
418.643,22.110192,,,0.379629025532792,,,,,51,,4971.12000837439,,,1.18,3242.19,2259.77740164,24.0538,120,,,0,22.116288,3,51,,,798.619737267691,0,0.3423,0,1.21743643207133,,96.3475553117,,Drilling,1.5195344395,,418.6373136,,
418.664,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.6586496,,
418.698,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.6921776,,
418.725,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.7196096,,
418.756,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.7500896,,
418.792,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.7866656,,
418.795,22.116288,,0,2.08795964043036,,119,,1.93,51,,,,,0.72,,2259.77740164,,119.68,1.13,,,22.107144,3,51,0,,792.759193568498,,0.3895,0,,0.06,96.3475553117,69.6,Drilling,1.6011810661,0,418.7897136,1.13,
418.82,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.8140976,,
418.884,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.8781056,,
418.914,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.9085856,,
418.948,22.271736,100.4,,3.17261399909548,,,121.17,1.94,51,,4971.12000837439,0,,,3242.19,2259.77740164,,119.61,,0.46,0,22.942296,3,51,,,796.482362506809,0,,0,1.21743643207133,,96.2885883036,,Drilling,1.9413753436,,418.9421136,,
418.954,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.9482096,,
418.996,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,418.9908816,,
419.03,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.0244096,,
419.07,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.0640336,,
419.1,22.744176,115.67,,4.32505925517717,,119,,,51,,,,,,,2259.77740164,24.0538,119.51,,,,25.673304,3,51,0,,793.24182657902,,,0,,,96.1026154319,,Drilling,1.8189054037,0,419.0945136,,
419.112,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.1067056,,
419.149,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.1432816,,
419.185,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.1798576,,
419.228,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.2225296,,
419.252,23.253192,,,3.83696479377786,,,112.96,1.94,51,,4978.01476566756,,,1.18,3242.19,2259.77740164,24.0538,120,1.48,,,27.944064,3,51,,,795.654991631629,,0.3745,0,1.21743643207133,,96.0527202712,,Drilling,1.8189054037,,419.2469136,1.13,
419.265,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.2591056,,
419.301,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.2956816,,
419.344,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.3383536,,
419.38,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.3749296,,
419.405,23.768304,,0,1.78967969179745,,,,,51,,,0,,,,2259.77740164,,119.54,1.41,,0,27.947112,3,51,,,793.172879006088,0,0.419,0,,0.07,96.0164328816,62,Drilling,1.9232316488,0,419.3993136,1.35,
419.42,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.4145536,,
419.463,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.4572256,,
419.496,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.4907536,,
419.536,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.5303776,,
419.557,24.326088,115.67,,0.284721769149594,,119,112.96,1.95,51,,4984.90952296072,,,1.29,,2259.77740164,,119.69,,0.46,,27.974544,3,51,0,,795.31025376697,,,0,1.21863469627613,,96.0844717371,,Drilling,1.9685908858,,419.5517136,,
419.579,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.5730496,,
419.612,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.6065776,,
419.652,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.6462016,,
419.694,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.6888736,,
419.71,24.893016,,,1.28802705091483,,,,,51,,,,,,3242.19,2259.77740164,23.876,119.38,,,0,27.989784,3,51,,,800.274479018052,0,,0,,,96.0844717371,,Drilling,1.9277675725,,419.7041136,,
419.731,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.7254496,,
419.768,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.7620256,,
419.81,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.8046976,,
419.847,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.8412736,,
419.862,25.49652,,0,3.26752125547868,,,115.66,1.96,51,,,,,1.24,,2259.77740164,,119.95,1.29,,,27.953208,3,51,,,794.689725610585,,0.3662,0,,0.06,96.1570465163,64.6,Drilling,1.9685908858,0,419.8565136,1.24,
419.883,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.8778496,,
419.926,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.9205216,,
419.963,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.9570976,,
420.002,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,419.9967216,,
420.014,26.115264,115.67,,4.10812838344414,,119,,1.96,51,,4984.90952296072,0,,,3242.19,2259.77740164,,119,,0.46,,27.956256,3,51,0,,796.827100371467,,0.3662,0,1.21743643207133,,96.1207591267,,Drilling,1.9277675725,,420.0089136,,
420.045,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.0393936,,
420.078,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.0729216,,
420.118,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.1125456,,
420.161,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.1552176,,
420.167,26.77668,,,3.95898840912769,,,118.4,,51,,5012.4885521334,,,1.35,,2259.77740164,23.876,119.72,1.41,,0,27.90444,3,51,,,796.827100371467,0,,0,1.2234277530953,,96.0663280423,,Drilling,2.0320938176,0,420.1613136,1.41,
420.194,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.1887456,,
420.234,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.2283696,,
420.277,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.2710416,,
420.313,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,420.3076176,,
420.319,27.453336,,,3.53868484514496,,119,,,51,,,,,,,2259.77740164,23.876,119,,,,27.864816,3,51,0,,798.895527559418,,0.3521,0,,,95.844067781,,Drilling,2.1409559864,,420.3137136,,
