Time,EditFlag,H2S4,Depth,TOTGAS2,H2S5,NORMGAS,TOTGAS,TOTGAS6,CO2_2,CO2_3,TOTGAS5,H2S6,RigActivityCode,CO2,TOTGAS3,H2S1,H2S3,H2S2,TOTGAS4,H2S7,H2S8
2016-08-15T12:50:00.000Z,0,3.25649E-08,0,0,1.67901E-07,0,6.95752E-05,0,0,0,0,0,14,0,0,1.67104E-08,-2.03875E-08,4.22945E-08,0,0,0
2016-08-15T12:50:15.000Z,0,3.2111E-08,0,0,1.67295E-07,0,6.9674E-05,0,0,0,0,0,14,0,0,1.73297E-08,-1.92284E-08,4.27543E-08,0,0,0
2016-08-15T12:50:30.000Z,0,3.04133E-08,0,0,1.68014E-07,0,6.96599E-05,0,0,0,0,0,14,0,0,1.70863E-08,-1.80933E-08,4.28234E-08,0,0,0
2016-08-15T12:50:45.000Z,0,3.05814E-08,0,0,1.68842E-07,0,6.97015E-05,0,0,0,0,0,14,0,0,1.75419E-08,-1.91447E-08,4.27564E-08,0,0,0
2016-08-15T12:51:00.000Z,0,3.16663E-08,0,0,1.68735E-07,0,6.97269E-05,0,0,0,0,0,14,0,0,1.76716E-08,-1.91912E-08,4.22464E-08,0,0,0
2016-08-15T12:51:15.000Z,0,3.16577E-08,0,0,1.68475E-07,0,6.9865E-05,0,0,0,0,0,14,0,0,1.87198E-08,-1.92093E-08,4.1434E-08,0,0,0
2016-08-15T12:51:30.000Z,0,3.11269E-08,0,0,1.67749E-07,0,6.97866E-05,0,0,0,0,0,14,0,0,1.72914E-08,-1.91863E-08,4.27913E-08,0,0,0
2016-08-15T12:51:45.000Z,0,3.21122E-08,0,0,1.68635E-07,0,6.98178E-05,0,0,0,0,0,14,0,0,1.8031E-08,-1.94732E-08,4.24023E-08,0,0,0
2016-08-15T12:52:00.000Z,0,3.20962E-08,0,0,1.68757E-07,0,6.96996E-05,0,0,0,0,0,14,0,0,1.85766E-08,-1.98941E-08,4.26882E-08,0,0,0
2016-08-15T12:52:15.000Z,0,3.16678E-08,0,0,1.69348E-07,0,6.99276E-05,0,0,0,0,0,14,0,0,1.8365E-08,-2.01679E-08,4.15409E-08,0,0,0
2016-08-15T12:52:30.000Z,0,3.08567E-08,0,0,1.68748E-07,0,6.98911E-05,0,0,0,0,0,14,0,0,1.77609E-08,-1.95642E-08,4.2014E-08,0,0,0
2016-08-15T12:52:45.000Z,0,3.22753E-08,0,0,1.68831E-07,0,6.99334E-05,0,0,0,0,0,14,0,0,1.86069E-08,-1.90741E-08,4.21346E-08,0,0,0
2016-08-15T12:53:00.000Z,0,3.17492E-08,0,0,1.69811E-07,0,6.98752E-05,0,0,0,0,0,14,0,0,1.78968E-08,-1.83554E-08,4.31589E-08,0,0,0
2016-08-15T12:53:15.000Z,0,3.10144E-08,0,0,1.694E-07,0,6.99394E-05,0,0,0,0,0,14,0,0,1.7395E-08,-1.96323E-08,4.2821E-08,0,0,0
2016-08-15T12:53:30.000Z,0,3.05008E-08,0,0,1.68817E-07,0,6.99751E-05,0,0,0,0,0,14,0,0,1.87549E-08,-2.09173E-08,4.21599E-08,0,0,0
2016-08-15T12:53:45.000Z,0,3.06803E-08,0,0,1.69249E-07,0,7.0013E-05,0,0,0,0,0,14,0,0,1.75329E-08,-1.80865E-08,4.1083E-08,0,0,0
2016-08-15T12:54:00.000Z,0,3.22914E-08,0,0,1.70232E-07,0,6.99207E-05,0,0,0,0,0,14,0,0,1.71853E-08,-1.99564E-08,4.17941E-08,0,0,0
2016-08-15T12:54:15.000Z,0,3.17406E-08,0,0,1.69198E-07,0,6.99884E-05,0,0,0,0,0,14,0,0,1.74787E-08,-1.9454E-08,4.27364E-08,0,0,0
2016-08-15T12:54:30.000Z,0,3.08611E-08,0,0,1.69789E-07,0,7.00545E-05,0,0,0,0,0,14,0,0,1.73199E-08,-1.89534E-08,4.32384E-08,0,0,0
2016-08-15T12:54:45.000Z,0,3.17616E-08,0,0,1.68292E-07,0,7.00643E-05,0,0,0,0,0,14,0,0,1.55758E-08,-1.95783E-08,4.22413E-08,0,0,0
2016-08-15T12:55:00.000Z,0,3.06815E-08,0,0,1.70593E-07,0,7.0038E-05,0,0,0,0,0,14,0,0,1.72318E-08,-1.9244E-08,4.23779E-08,0,0,0
2016-08-15T12:55:15.000Z,0,3.09561E-08,0,0,1.67831E-07,0,7.00656E-05,0,0,0,0,0,14,0,0,1.77785E-08,-1.87651E-08,4.21726E-08,0,0,0
2016-08-15T12:55:30.000Z,0,3.06019E-08,0,0,1.68906E-07,0,7.00993E-05,0,0,0,0,0,14,0,0,1.71236E-08,-1.78986E-08,4.24115E-08,0,0,0
2016-08-15T12:55:45.000Z,0,3.05894E-08,0,0,1.68551E-07,0,7.01729E-05,0,0,0,0,0,14,0,0,1.76682E-08,-1.91388E-08,4.19365E-08,0,0,0
2016-08-15T12:56:00.000Z,0,3.16699E-08,0,0,1.68628E-07,0,7.02062E-05,0,0,0,0,0,14,0,0,1.76836E-08,-1.9005E-08,4.36153E-08,0,0,0
2016-08-15T12:56:15.000Z,0,3.19195E-08,0,0,1.6857E-07,0,7.02518E-05,0,0,0,0,0,14,0,0,1.8133E-08,-1.8247E-08,4.38593E-08,0,0,0
2016-08-15T12:56:30.000Z,0,3.20128E-08,0,0,1.68734E-07,0,7.02761E-05,0,0,0,0,0,14,0,0,1.84381E-08,-1.80719E-08,4.17727E-08,0,0,0
2016-08-15T12:56:45.000Z,0,3.03312E-08,0,0,1.69629E-07,0,7.01984E-05,0,0,0,0,0,14,0,0,1.84477E-08,-1.8814E-08,4.42132E-08,0,0,0
2016-08-15T12:57:00.000Z,0,3.05965E-08,0,0,1.68982E-07,0,7.00189E-05,0,0,0,0,0,14,0,0,1.78946E-08,-1.86945E-08,4.33399E-08,0,0,0
2016-08-15T12:57:15.000Z,0,3.26442E-08,0,0,1.68743E-07,0,6.9865E-05,0,0,0,0,0,14,0,0,1.67904E-08,-1.86076E-08,4.3664E-08,0,0,0
2016-08-15T12:57:30.000Z,0,3.06658E-08,0,0,1.67144E-07,0,6.97857E-05,0,0,0,0,0,14,0,0,1.67743E-08,-1.79254E-08,4.31559E-08,0,0,0
2016-08-15T12:57:45.000Z,0,3.12971E-08,0,0,1.69E-07,0,6.98968E-05,0,0,0,0,0,14,0,0,1.6601E-08,-1.85902E-08,4.29675E-08,0,0,0
2016-08-15T12:58:00.000Z,0,3.15799E-08,0,0,1.68533E-07,0,7.00415E-05,0,0,0,0,0,14,0,0,1.76282E-08,-1.90738E-08,4.17402E-08,0,0,0
2016-08-15T12:58:15.000Z,0,3.10491E-08,0,0,1.68534E-07,0,7.00645E-05,0,0,0,0,0,14,0,0,1.74037E-08,-1.81375E-08,4.24087E-08,0,0,0
2016-08-15T12:58:30.000Z,0,3.13833E-08,0,0,1.68668E-07,0,7.01862E-05,0,0,0,0,0,14,0,0,1.75677E-08,-1.74318E-08,4.24384E-08,0,0,0
2016-08-15T12:58:45.000Z,0,3.05816E-08,0,0,1.67315E-07,0,7.01937E-05,0,0,0,0,0,14,0,0,1.82723E-08,-1.90076E-08,4.26825E-08,0,0,0
2016-08-15T12:59:00.000Z,0,3.13092E-08,0,0,1.68543E-07,0,7.02227E-05,0,0,0,0,0,14,0,0,1.68488E-08,-1.91287E-08,4.30312E-08,0,0,0
2016-08-15T12:59:15.000Z,0,3.17495E-08,0,0,1.67129E-07,0,7.02752E-05,0,0,0,0,0,14,0,0,1.69239E-08,-1.7419E-08,4.26032E-08,0,0,0
2016-08-15T12:59:30.000Z,0,3.07542E-08,0,0,1.67416E-07,0,7.03108E-05,0,0,0,0,0,14,0,0,1.67671E-08,-1.9542E-08,4.28922E-08,0,0,0
2016-08-15T12:59:45.000Z,0,3.06687E-08,0,0,1.70929E-07,0,7.01531E-05,0,0,0,0,0,14,0,0,1.72809E-08,-1.96996E-08,4.4795E-08,0,0,0
2016-08-15T13:00:00.000Z,0,3.15641E-08,0,0,1.6741E-07,0,7.01643E-05,0,0,0,0,0,14,0,0,1.63206E-08,-1.91342E-08,4.32271E-08,0,0,0
2016-08-15T13:00:15.000Z,0,3.05756E-08,0,0,1.69381E-07,0,7.01573E-05,0,0,0,0,0,14,0,0,1.74232E-08,-1.96433E-08,4.23272E-08,0,0,0
2016-08-15T13:00:30.000Z,0,3.10974E-08,0,0,1.67625E-07,0,7.02262E-05,0,0,0,0,0,14,0,0,1.69842E-08,-1.87203E-08,4.39469E-08,0,0,0
2016-08-15T13:00:45.000Z,0,3.12232E-08,0,0,1.68615E-07,0,7.00849E-05,0,0,0,0,0,14,0,0,1.69248E-08,-1.85594E-08,4.26053E-08,0,0,0
2016-08-15T13:01:00.000Z,0,3.15707E-08,0,0,1.68101E-07,0,7.02164E-05,0,0,0,0,0,14,0,0,1.61754E-08,-1.83482E-08,4.20912E-08,0,0,0
2016-08-15T13:01:15.000Z,0,3.11239E-08,0,0,1.69014E-07,0,7.00924E-05,0,0,0,0,0,14,0,0,1.66843E-08,-1.7724E-08,4.2236E-08,0,0,0
2016-08-15T13:01:30.000Z,0,3.10531E-08,0,0,1.67643E-07,0,7.0277E-05,0,0,0,0,0,14,0,0,1.74598E-08,-1.84865E-08,4.26224E-08,0,0,0
2016-08-15T13:01:45.000Z,0,3.10112E-08,0,0,1.68587E-07,0,7.01476E-05,0,0,0,0,0,14,0,0,1.76735E-08,-1.83052E-08,4.27466E-08,0,0,0
2016-08-15T13:02:00.000Z,0,3.15685E-08,0,0,1.68635E-07,0,7.03546E-05,0,0,0,0,0,14,0,0,1.69893E-08,-2.01153E-08,4.32078E-08,0,0,0
2016-08-15T13:02:15.000Z,0,3.24731E-08,0,0,1.68624E-07,0,7.03863E-05,0,0,0,0,0,14,0,0,1.59368E-08,-1.81839E-08,4.3468E-08,0,0,0
2016-08-15T13:02:30.000Z,0,3.22918E-08,0,0,1.67315E-07,0,7.04567E-05,0,0,0,0,0,14,0,0,1.70451E-08,-1.9435E-08,4.25158E-08,0,0,0
2016-08-15T13:02:45.000Z,0,3.25455E-08,0,0,1.68137E-07,0,7.04459E-05,0,0,0,0,0,14,0,0,1.78447E-08,-1.84271E-08,4.32438E-08,0,0,0
2016-08-15T13:03:00.000Z,0,3.1938E-08,0,0,1.68641E-07,0,7.05165E-05,0,0,0,0,0,14,0,0,1.74112E-08,-1.87948E-08,4.28318E-08,0,0,0
2016-08-15T13:03:15.000Z,0,3.0848E-08,0,0,1.69015E-07,0,7.03765E-05,0,0,0,0,0,14,0,0,1.72071E-08,-1.84337E-08,4.36975E-08,0,0,0
2016-08-15T13:03:30.000Z,0,3.13939E-08,0,0,1.68538E-07,0,7.0352E-05,0,0,0,0,0,14,0,0,1.7482E-08,-1.81587E-08,4.33282E-08,0,0,0
2016-08-15T13:03:45.000Z,0,3.13892E-08,0,0,1.6812E-07,0,7.03816E-05,0,0,0,0,0,14,0,0,1.69504E-08,-1.85128E-08,4.30867E-08,0,0,0
2016-08-15T13:04:00.000Z,0,2.98748E-08,0,0,1.69172E-07,0,7.05463E-05,0,0,0,0,0,14,0,0,1.68199E-08,-1.79199E-08,4.30889E-08,0,0,0
2016-08-15T13:04:15.000Z,0,3.034E-08,0,0,1.68868E-07,0,7.05252E-05,0,0,0,0,0,14,0,0,1.64674E-08,-1.78331E-08,4.19656E-08,0,0,0
2016-08-15T13:04:30.000Z,0,3.15778E-08,0,0,1.69252E-07,0,7.0636E-05,0,0,0,0,0,14,0,0,1.69629E-08,-1.82123E-08,4.1037E-08,0,0,0
2016-08-15T13:04:45.000Z,0,3.04106E-08,0,0,1.69882E-07,0,7.04798E-05,0,0,0,0,0,14,0,0,1.69835E-08,-1.88943E-08,4.35075E-08,0,0,0
2016-08-15T13:05:00.000Z,0,3.13119E-08,0,0,1.68995E-07,0,7.0356E-05,0,0,0,0,0,14,0,0,1.78137E-08,-1.84153E-08,4.3209E-08,0,0,0
2016-08-15T13:05:15.000Z,0,3.18462E-08,0,0,1.69246E-07,0,7.02485E-05,0,0,0,0,0,14,0,0,1.79186E-08,-1.815E-08,4.35133E-08,0,0,0
2016-08-15T13:05:30.000Z,0,3.12069E-08,0,0,1.69622E-07,0,7.02859E-05,0,0,0,0,0,14,0,0,1.81628E-08,-1.91654E-08,4.40124E-08,0,0,0
2016-08-15T13:05:45.000Z,0,3.00643E-08,0,0,1.68719E-07,0,7.01249E-05,0,0,0,0,0,14,0,0,1.82545E-08,-1.8469E-08,4.24856E-08,0,0,0
2016-08-15T13:06:00.000Z,0,3.08658E-08,0,0,1.69429E-07,0,7.01284E-05,0,0,0,0,0,14,0,0,1.58173E-08,-1.77391E-08,4.31139E-08,0,0,0
2016-08-15T13:06:15.000Z,0,3.12103E-08,0,0,1.68557E-07,0,7.01384E-05,0,0,0,0,0,14,0,0,1.70916E-08,-1.76161E-08,4.35625E-08,0,0,0
2016-08-15T13:06:30.000Z,0,3.01284E-08,0,0,1.68588E-07,0,7.01804E-05,0,0,0,0,0,14,0,0,1.68539E-08,-1.82058E-08,4.38081E-08,0,0,0
2016-08-15T13:06:45.000Z,0,2.99235E-08,0,0,1.67553E-07,0,7.02162E-05,0,0,0,0,0,14,0,0,1.66036E-08,-1.75923E-08,4.31504E-08,0,0,0
2016-08-15T13:07:00.000Z,0,3.12836E-08,0,0,1.69034E-07,0,7.02344E-05,0,0,0,0,0,14,0,0,1.82853E-08,-1.88288E-08,4.32171E-08,0,0,0
2016-08-15T13:07:15.000Z,0,3.12239E-08,0,0,1.68448E-07,0,7.03E-05,0,0,0,0,0,14,0,0,1.74782E-08,-1.85591E-08,4.34114E-08,0,0,0
2016-08-15T13:07:30.000Z,0,3.0227E-08,0,0,1.69627E-07,0,7.02782E-05,0,0,0,0,0,14,0,0,1.58267E-08,-1.76318E-08,4.26252E-08,0,0,0
2016-08-15T13:07:45.000Z,0,3.04023E-08,0,0,1.698E-07,0,7.02159E-05,0,0,0,0,0,14,0,0,1.69655E-08,-1.87077E-08,4.30711E-08,0,0,0
2016-08-15T13:08:00.000Z,0,3.02213E-08,0,0,1.68132E-07,0,7.05053E-05,0,0,0,0,0,14,0,0,1.6299E-08,-1.85865E-08,4.15234E-08,0,0,0
2016-08-15T13:08:15.000Z,0,3.05912E-08,0,0,1.68907E-07,0,7.04525E-05,0,0,0,0,0,14,0,0,1.74116E-08,-1.75918E-08,4.27184E-08,0,0,0
2016-08-15T13:08:30.000Z,0,3.02253E-08,0,0,1.68285E-07,0,7.06186E-05,0,0,0,0,0,14,0,0,1.66633E-08,-1.63998E-08,4.29596E-08,0,0,0
2016-08-15T13:08:45.000Z,0,2.97043E-08,0,0,1.68897E-07,0,7.06309E-05,0,0,0,0,0,14,0,0,1.66077E-08,-1.81289E-08,4.25795E-08,0,0,0
2016-08-15T13:09:00.000Z,0,3.1328E-08,0,0,1.686E-07,0,7.06511E-05,0,0,0,0,0,14,0,0,1.80945E-08,-1.72042E-08,4.34535E-08,0,0,0
2016-08-15T13:09:15.000Z,0,2.98602E-08,0,0,1.69025E-07,0,7.06841E-05,0,0,0,0,0,14,0,0,1.66342E-08,-1.75895E-08,4.33263E-08,0,0,0
2016-08-15T13:09:30.000Z,0,3.10379E-08,0,0,1.68654E-07,0,7.06607E-05,0,0,0,0,0,14,0,0,1.66036E-08,-1.84026E-08,4.36524E-08,0,0,0
2016-08-15T13:09:45.000Z,0,3.04284E-08,0,0,1.68706E-07,0,7.06782E-05,0,0,0,0,0,14,0,0,1.7665E-08,-1.87413E-08,4.32807E-08,0,0,0
2016-08-15T13:10:00.000Z,0,3.21056E-08,0,0,1.68839E-07,0,7.05973E-05,0,0,0,0,0,14,0,0,1.89169E-08,-1.88951E-08,4.27864E-08,0,0,0
2016-08-15T13:10:15.000Z,0,3.08492E-08,0,0,1.68184E-07,0,7.04997E-05,0,0,0,0,0,14,0,0,1.84527E-08,-1.76379E-08,4.22328E-08,0,0,0
2016-08-15T13:10:30.000Z,0,3.12124E-08,0,0,1.67667E-07,0,7.03996E-05,0,0,0,0,0,14,0,0,1.87529E-08,-1.804E-08,4.17418E-08,0,0,0
2016-08-15T13:10:45.000Z,0,2.98898E-08,0,0,1.66908E-07,0,7.03789E-05,0,0,0,0,0,14,0,0,1.8156E-08,-1.70165E-08,4.30911E-08,0,0,0
2016-08-15T13:11:00.000Z,0,3.13004E-08,0,0,1.67401E-07,0,7.048E-05,0,0,0,0,0,14,0,0,1.85905E-08,-1.74201E-08,4.33803E-08,0,0,0
2016-08-15T13:11:15.000Z,0,3.06826E-08,0,0,1.67553E-07,0,7.02707E-05,0,0,0,0,0,14,0,0,1.83069E-08,-1.69355E-08,4.30691E-08,0,0,0
2016-08-15T13:11:30.000Z,0,3.11188E-08,0,0,1.67134E-07,0,7.0499E-05,0,0,0,0,0,14,0,0,1.7468E-08,-1.73884E-08,4.28614E-08,0,0,0
2016-08-15T13:11:45.000Z,0,3.13919E-08,0,0,1.67863E-07,0,7.04204E-05,0,0,0,0,0,14,0,0,1.78904E-08,-1.79567E-08,4.21106E-08,0,0,0
2016-08-15T13:12:00.000Z,0,2.99537E-08,0,0,1.67168E-07,0,7.04679E-05,0,0,0,0,0,14,0,0,1.7011E-08,-1.78672E-08,4.30139E-08,0,0,0
2016-08-15T13:12:15.000Z,0,2.94111E-08,0,0,1.66981E-07,0,7.04786E-05,0,0,0,0,0,14,0,0,1.82013E-08,-1.69562E-08,4.26875E-08,0,0,0
2016-08-15T13:12:30.000Z,0,3.15551E-08,0,0,1.67429E-07,0,7.03951E-05,0,0,0,0,0,14,0,0,1.74403E-08,-1.93851E-08,4.3902E-08,0,0,0
2016-08-15T13:12:45.000Z,0,3.02278E-08,0,0,1.67221E-07,0,7.03613E-05,0,0,0,0,0,14,0,0,1.68072E-08,-1.73515E-08,4.24685E-08,0,0,0
2016-08-15T13:13:00.000Z,0,3.09531E-08,0,0,1.66926E-07,0,7.04091E-05,0,0,0,0,0,14,0,0,1.79744E-08,-1.78928E-08,4.2692E-08,0,0,0
2016-08-15T13:13:15.000Z,0,3.18534E-08,0,0,1.66127E-07,0,7.03609E-05,0,0,0,0,0,14,0,0,1.61752E-08,-1.79823E-08,4.30285E-08,0,0,0
2016-08-15T13:13:30.000Z,0,3.09319E-08,0,0,1.67155E-07,0,7.02855E-05,0,0,0,0,0,14,0,0,1.609E-08,-1.77432E-08,4.32983E-08,0,0,0
2016-08-15T13:13:45.000Z,0,3.15581E-08,0,0,1.67051E-07,0,7.04219E-05,0,0,0,0,0,14,0,0,1.80569E-08,-1.83041E-08,4.37332E-08,0,0,0
2016-08-15T13:14:00.000Z,0,3.06702E-08,0,0,1.64364E-07,0,7.04293E-05,0,0,0,0,0,14,0,0,1.73479E-08,-1.81619E-08,4.24181E-08,0,0,0
2016-08-15T13:14:15.000Z,0,3.00771E-08,0,0,1.67108E-07,0,7.04611E-05,0,0,0,0,0,14,0,0,1.72419E-08,-1.74296E-08,4.35873E-08,0,0,0
2016-08-15T13:14:30.000Z,0,3.03952E-08,0,0,1.67949E-07,0,7.05705E-05,0,0,0,0,0,14,0,0,1.70208E-08,-1.81709E-08,4.26805E-08,0,0,0
2016-08-15T13:14:45.000Z,0,3.15558E-08,0,0,1.67519E-07,0,7.06092E-05,0,0,0,0,0,14,0,0,1.78171E-08,-1.84795E-08,4.2558E-08,0,0,0
2016-08-15T13:15:00.000Z,0,3.16558E-08,0,0,1.66443E-07,0,7.05757E-05,0,0,0,0,0,14,0,0,1.81528E-08,-1.65192E-08,4.24566E-08,0,0,0
2016-08-15T13:15:15.000Z,0,3.07708E-08,0,0,1.68103E-07,0,7.03869E-05,0,0,0,0,0,14,0,0,1.7099E-08,-1.73108E-08,4.22386E-08,0,0,0
2016-08-15T13:15:30.000Z,0,3.03326E-08,0,0,1.67009E-07,0,7.04047E-05,0,0,0,0,0,14,0,0,1.79767E-08,-1.84551E-08,4.22491E-08,0,0,0
2016-08-15T13:15:45.000Z,0,3.12013E-08,0,0,1.676E-07,0,7.05104E-05,0,0,0,0,0,14,0,0,1.79402E-08,-1.8048E-08,4.28667E-08,0,0,0
2016-08-15T13:16:00.000Z,0,2.97025E-08,0,0,1.67917E-07,0,7.0633E-05,0,0,0,0,0,14,0,0,1.71443E-08,-1.87899E-08,4.24788E-08,0,0,0
2016-08-15T13:16:15.000Z,0,2.88608E-08,0,0,1.6655E-07,0,7.06665E-05,0,0,0,0,0,14,0,0,1.76538E-08,-1.91054E-08,4.28465E-08,0,0,0
2016-08-15T13:16:30.000Z,0,2.95049E-08,0,0,1.65987E-07,0,7.0702E-05,0,0,0,0,0,14,0,0,1.63282E-08,-1.87454E-08,4.35035E-08,0,0,0
2016-08-15T13:16:45.000Z,0,3.04953E-08,0,0,1.66334E-07,0,7.0673E-05,0,0,0,0,0,14,0,0,1.7513E-08,-1.68872E-08,4.22659E-08,0,0,0
2016-08-15T13:17:00.000Z,0,3.03186E-08,0,0,1.68196E-07,0,7.07141E-05,0,0,0,0,0,14,0,0,1.71818E-08,-1.83072E-08,4.25367E-08,0,0,0
2016-08-15T13:17:15.000Z,0,3.0047E-08,0,0,1.67324E-07,0,7.07625E-05,0,0,0,0,0,14,0,0,1.79481E-08,-1.66178E-08,4.06219E-08,0,0,0
2016-08-15T13:17:30.000Z,0,3.09495E-08,0,0,1.67119E-07,0,7.09152E-05,0,0,0,0,0,14,0,0,1.74154E-08,-1.70276E-08,4.174E-08,0,0,0
2016-08-15T13:17:45.000Z,0,3.09632E-08,0,0,1.66997E-07,0,7.09356E-05,0,0,0,0,0,14,0,0,1.80182E-08,-1.88775E-08,4.30782E-08,0,0,0
2016-08-15T13:18:00.000Z,0,3.12369E-08,0,0,1.67543E-07,0,7.08489E-05,0,0,0,0,0,14,0,0,1.77947E-08,-1.76915E-08,4.31174E-08,0,0,0
2016-08-15T13:18:15.000Z,0,3.16676E-08,0,0,1.68085E-07,0,7.08813E-05,0,0,0,0,0,14,0,0,1.73985E-08,-1.84836E-08,4.31547E-08,0,0,0
2016-08-15T13:18:30.000Z,0,3.19547E-08,0,0,1.68245E-07,0,7.08374E-05,0,0,0,0,0,14,0,0,1.81054E-08,-1.92496E-08,4.31299E-08,0,0,0
2016-08-15T13:18:45.000Z,0,3.16757E-08,0,0,1.67363E-07,0,7.08826E-05,0,0,0,0,0,14,0,0,1.61155E-08,-1.90581E-08,4.2885E-08,0,0,0
2016-08-15T13:19:00.000Z,0,3.07885E-08,0,0,1.67096E-07,0,7.09031E-05,0,0,0,0,0,14,0,0,1.70897E-08,-1.8898E-08,4.17341E-08,0,0,0
2016-08-15T13:19:15.000Z,0,3.14069E-08,0,0,1.67469E-07,0,7.0868E-05,0,0,0,0,0,14,0,0,1.7159E-08,-1.71333E-08,4.33687E-08,0,0,0
2016-08-15T13:19:30.000Z,0,3.11297E-08,0,0,1.66241E-07,0,7.08865E-05,0,0,0,0,0,14,0,0,1.74506E-08,-1.81297E-08,4.35468E-08,0,0,0
2016-08-15T13:19:45.000Z,0,3.13284E-08,0,0,1.67266E-07,0,7.07232E-05,0,0,0,0,0,14,0,0,1.84276E-08,-1.92978E-08,4.20325E-08,0,0,0
2016-08-15T13:20:00.000Z,0,3.04989E-08,0,0,1.67848E-07,0,7.06704E-05,0,0,0,0,0,14,0,0,1.63066E-08,-1.84842E-08,4.16155E-08,0,0,0
2016-08-15T13:20:15.000Z,0,3.10468E-08,0,0,1.67018E-07,0,7.06591E-05,0,0,0,0,0,14,0,0,1.67309E-08,-1.91713E-08,4.22011E-08,0,0,0
2016-08-15T13:20:30.000Z,0,3.17575E-08,0,0,1.67932E-07,0,7.06997E-05,0,0,0,0,0,14,0,0,1.76413E-08,-1.93343E-08,4.32702E-08,0,0,0
2016-08-15T13:20:45.000Z,0,3.16539E-08,0,0,1.67586E-07,0,7.07668E-05,0,0,0,0,0,14,0,0,1.74947E-08,-1.79122E-08,4.30815E-08,0,0,0
2016-08-15T13:21:00.000Z,0,3.05836E-08,0,0,1.68299E-07,0,7.0878E-05,0,0,0,0,0,14,0,0,1.72081E-08,-1.82299E-08,4.42192E-08,0,0,0
2016-08-15T13:21:15.000Z,0,3.0763E-08,0,0,1.67245E-07,0,7.09723E-05,0,0,0,0,0,14,0,0,1.72976E-08,-1.78263E-08,4.20863E-08,0,0,0
2016-08-15T13:21:30.000Z,0,3.08613E-08,0,0,1.67716E-07,0,7.10281E-05,0,0,0,0,0,14,0,0,1.64836E-08,-1.77806E-08,4.33314E-08,0,0,0
2016-08-15T13:21:45.000Z,0,3.04023E-08,0,0,1.65979E-07,0,7.10795E-05,0,0,0,0,0,14,0,0,1.71463E-08,-1.73188E-08,4.42049E-08,0,0,0
2016-08-15T13:22:00.000Z,0,3.00477E-08,0,0,1.6695E-07,0,7.11312E-05,0,0,0,0,0,14,0,0,1.69772E-08,-1.81699E-08,4.32588E-08,0,0,0
2016-08-15T13:22:15.000Z,0,2.96944E-08,0,0,1.6846E-07,0,7.12545E-05,0,0,0,0,0,14,0,0,1.8375E-08,-1.83528E-08,4.3376E-08,0,0,0
2016-08-15T13:22:30.000Z,0,3.07502E-08,0,0,1.67518E-07,0,7.13264E-05,0,0,0,0,0,14,0,0,1.60226E-08,-1.72569E-08,4.41606E-08,0,0,0
2016-08-15T13:22:45.000Z,0,2.98771E-08,0,0,1.67473E-07,0,7.12669E-05,0,0,0,0,0,14,0,0,1.74571E-08,-1.67807E-08,4.27065E-08,0,0,0
2016-08-15T13:23:00.000Z,0,3.11252E-08,0,0,1.67318E-07,0,7.11208E-05,0,0,0,0,0,14,0,0,1.62232E-08,-1.72962E-08,4.2644E-08,0,0,0
2016-08-15T13:23:15.000Z,0,3.06213E-08,0,0,1.66821E-07,0,7.09975E-05,0,0,0,0,0,14,0,0,1.57692E-08,-1.75918E-08,4.49925E-08,0,0,0
2016-08-15T13:23:30.000Z,0,3.11213E-08,0,0,1.68101E-07,0,7.09171E-05,0,0,0,0,0,14,0,0,1.67202E-08,-1.87674E-08,4.27499E-08,0,0,0
2016-08-15T13:23:45.000Z,0,3.1945E-08,0,0,1.68348E-07,0,7.09889E-05,0,0,0,0,0,14,0,0,1.80266E-08,-1.83507E-08,4.33605E-08,0,0,0
2016-08-15T13:24:00.000Z,0,3.05948E-08,0,0,1.67119E-07,0,7.10428E-05,0,0,0,0,0,14,0,0,1.64702E-08,-1.79128E-08,4.31236E-08,0,0,0
2016-08-15T13:24:15.000Z,0,3.1843E-08,0,0,1.67915E-07,0,7.10652E-05,0,0,0,0,0,14,0,0,1.76971E-08,-1.90752E-08,4.23888E-08,0,0,0
2016-08-15T13:24:30.000Z,0,3.14208E-08,0,0,1.65928E-07,0,7.10573E-05,0,0,0,0,0,4,0,0,1.70653E-08,-1.80723E-08,4.13695E-08,0,0,0
2016-08-15T13:24:45.000Z,0,3.11205E-08,0,0,1.70628E-07,0,7.09318E-05,0,0,0,0,0,4,0,0,1.60038E-08,-1.86812E-08,4.29935E-08,0,0,0
2016-08-15T13:25:00.000Z,0,3.02199E-08,0,0,1.66512E-07,0,7.09624E-05,0,0,0,0,0,4,0,0,1.625E-08,-1.74903E-08,4.39728E-08,0,0,0
2016-08-15T13:25:15.000Z,0,3.03251E-08,0,0,1.66689E-07,0,7.10636E-05,0,0,0,0,0,4,0,0,1.73559E-08,-1.88556E-08,4.36658E-08,0,0,0
2016-08-15T13:25:30.000Z,0,3.04178E-08,0,0,1.68021E-07,0,7.11688E-05,0,0,0,0,0,4,0,0,1.67541E-08,-1.9197E-08,4.33072E-08,0,0,0
2016-08-15T13:25:45.000Z,0,3.06889E-08,0,0,1.67723E-07,0,7.1189E-05,0,0,0,0,0,4,0,0,1.74663E-08,-1.95768E-08,4.2285E-08,0,0,0
